id,category,title,severity,code,field,detail
add24,fish,דג עם ירק ים,medium,short_step,steps[1],"שלב 1 קצר מאוד (18 תווים): ""מפוגגים אצות במים."""
add25,meat,כבש עם תפוח וצימוקים,medium,short_step,steps[1],"שלב 1 קצר מאוד (11 תווים): ""מטגנים כבש."""
add25,meat,כבש עם תפוח וצימוקים,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 55 דקות."""
add26,chick,עוף עם אפרסקים,medium,short_step,steps[1],"שלב 1 קצר מאוד (11 תווים): ""צורבים עוף."""
add26,chick,עוף עם אפרסקים,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 40 דקות."""
add28,des,עוגת יין מרוקאית,medium,short_step,steps[1],"שלב 1 קצר מאוד (17 תווים): ""מחממים תנור 170°."""
add28,des,עוגת יין מרוקאית,medium,short_step,steps[4],"שלב 4 קצר מאוד (14 תווים): ""אופים 38 דקות."""
add30,soups,מרק חומוס ועגבנייה,medium,short_step,steps[1],"שלב 1 קצר מאוד (11 תווים): ""מטגנים שום."""
add30,soups,מרק חומוס ועגבנייה,medium,short_step,steps[3],"שלב 3 קצר מאוד (19 תווים): ""מוסיפים חומוס ומים."""
add30,soups,מרק חומוס ועגבנייה,medium,short_step,steps[4],"שלב 4 קצר מאוד (15 תווים): ""מבשלים 18 דקות."""
add31,salads,סלט ברנג׳ל — חציל ועגבנייה,medium,short_step,steps[1],"שלב 1 קצר מאוד (14 תווים): ""מטגנים חצילים."""
add31,salads,סלט ברנג׳ל — חציל ועגבנייה,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 15 דקות."""
add32,veg,כרובית עם זיתים וצלפים,medium,short_step,steps[1],"שלב 1 קצר מאוד (14 תווים): ""מבשלים כרובית."""
add33,fish,מקרל ממרוח בחרמולה,medium,short_step,steps[2],"שלב 2 קצר מאוד (14 תווים): ""משרים 30 דקות."""
add35,chick,עוף עם ענבים,medium,short_step,steps[1],"שלב 1 קצר מאוד (11 תווים): ""צורבים עוף."""
add35,chick,עוף עם ענבים,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 40 דקות."""
add35,chick,עוף עם ענבים,medium,short_step,steps[4],"שלב 4 קצר מאוד (19 תווים): ""מוסיפים ענבים ודבש."""
add36,hol,ברנייה — מוס שוקולד מרוקאי,medium,short_step,steps[4],"שלב 4 קצר מאוד (14 תווים): ""מקררים 2 שעות."""
add37,des,עוגת שמן זית,medium,short_step,steps[1],"שלב 1 קצר מאוד (17 תווים): ""מחממים תנור 170°."""
add37,des,עוגת שמן זית,medium,short_step,steps[4],"שלב 4 קצר מאוד (14 תווים): ""אופים 38 דקות."""
add39,soups,מרק זנגביל — ג׳ינג׳ר ולימון,medium,short_step,steps[1],"שלב 1 קצר מאוד (14 תווים): ""שמים הכל בסיר."""
add39,soups,מרק זנגביל — ג׳ינג׳ר ולימון,medium,short_step,steps[2],"שלב 2 קצר מאוד (14 תווים): ""מביאים לרתיחה."""
add41,veg,שעועית אדומה עם אורז,medium,short_step,steps[1],"שלב 1 קצר מאוד (16 תווים): ""מטגנים בצל ושום."""
add43,meat,כבש עם גרגרי חרדל,medium,short_step,steps[3],"שלב 3 קצר מאוד (12 תווים): ""מוסיפים מים."""
add43,meat,כבש עם גרגרי חרדל,medium,short_step,steps[4],"שלב 4 קצר מאוד (15 תווים): ""מבשלים 60 דקות."""
add45,hol,מלאווי — לחם שבת שמוט,medium,short_step,steps[1],"שלב 1 קצר מאוד (17 תווים): ""לשים בצק 10 דקות."""
add45,hol,מלאווי — לחם שבת שמוט,medium,short_step,steps[2],"שלב 2 קצר מאוד (14 תווים): ""תפיחה 45 דקות."""
add46,des,עוגיות לב שקדים,medium,short_step,steps[1],"שלב 1 קצר מאוד (17 תווים): ""מחממים תנור 165°."""
add46,des,עוגיות לב שקדים,medium,short_step,steps[2],"שלב 2 קצר מאוד (17 תווים): ""מערבבים הכל לבצק."""
add47,span,טרמסוס — לופינוס,medium,short_step,steps[3],"שלב 3 קצר מאוד (13 תווים): ""שומרים במקרר."""
add48,soups,מרק בטטה ואגוז קוקוס,medium,short_step,steps[2],"שלב 2 קצר מאוד (19 תווים): ""מוסיפים קוקוס ומים."""
add49,salads,סלט עדשים עם פיסטוק,medium,short_step,steps[2],"שלב 2 קצר מאוד (15 תווים): ""מסננים ומצננים."""
add52,meat,בשר עם ירקות ים-תיכוניים,medium,short_step,steps[1],"שלב 1 קצר מאוד (11 תווים): ""מטגנים בשר."""
add52,meat,בשר עם ירקות ים-תיכוניים,medium,short_step,steps[3],"שלב 3 קצר מאוד (12 תווים): ""מוסיפים מים."""
add52,meat,בשר עם ירקות ים-תיכוניים,medium,short_step,steps[4],"שלב 4 קצר מאוד (15 תווים): ""מבשלים 50 דקות."""
add53,chick,עוף עם ענבי יין,medium,short_step,steps[1],"שלב 1 קצר מאוד (11 תווים): ""צורבים עוף."""
add53,chick,עוף עם ענבי יין,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 40 דקות."""
add54,hol,פיתה מרוקאית,medium,short_step,steps[1],"שלב 1 קצר מאוד (16 תווים): ""לשים בצק 8 דקות."""
add54,hol,פיתה מרוקאית,medium,short_step,steps[2],"שלב 2 קצר מאוד (14 תווים): ""תפיחה 30 דקות."""
add55,des,חלה שחורה — ריבת ענבים שחורים,medium,short_step,steps[1],"שלב 1 קצר מאוד (14 תווים): ""שמים הכל בסיר."""
add55,des,חלה שחורה — ריבת ענבים שחורים,medium,short_step,steps[2],"שלב 2 קצר מאוד (15 תווים): ""מבשלים 55 דקות."""
add55,des,חלה שחורה — ריבת ענבים שחורים,medium,short_step,steps[3],"שלב 3 קצר מאוד (16 תווים): ""מעבירים לצנצנות."""
ex3,soups,מרק ארוז — ספרדי-מרוקאי,medium,short_step,steps[1],"שלב 1 קצר מאוד (16 תווים): ""מטגנים בצל ושום."""
ex3,soups,מרק ארוז — ספרדי-מרוקאי,medium,short_step,steps[4],"שלב 4 קצר מאוד (15 תווים): ""מבשלים 25 דקות."""
ex4,soups,מרק עדשים עם חרמולה,medium,short_step,steps[1],"שלב 1 קצר מאוד (16 תווים): ""מטגנים בצל ושום."""
ex22,meat,תבשיל בשר עם חציל,medium,short_step,steps[4],"שלב 4 קצר מאוד (15 תווים): ""מבשלים 40 דקות."""
ex23,meat,בשר כבש עם ורדים,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 65 דקות."""
ex26,chick,עוף ממולא לחינה — דארג,medium,short_step,steps[3],"שלב 3 קצר מאוד (13 תווים): ""מורחים ציפוי."""
ex27,chick,עוף ממשמש,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 40 דקות."""
ex27,chick,עוף ממשמש,medium,short_step,steps[5],"שלב 5 קצר מאוד (13 תווים): ""מפזרים שקדים."""
ex29,chick,דיגה — עוף ברוטב שחור,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 40 דקות."""
ex31,hol,טאג׳ין כרוב ובשר,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 55 דקות."""
ex32,hol,טאג׳ין עגל עם ירקות,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 55 דקות."""
ex36,des,מסמן עם דבש,medium,short_step,steps[2],"שלב 2 קצר מאוד (14 תווים): ""מנוחה 15 דקות."""
ex38,des,שלדה — מסה שקדים,medium,short_step,steps[3],"שלב 3 קצר מאוד (17 תווים): ""מקררים שעה לפחות."""
ex40,des,בוזה — פודינג חיטה,medium,short_step,steps[1],"שלב 1 קצר מאוד (19 תווים): ""מחממים חלב עם סוכר."""
ex44,span,פשטיל ירקות,medium,short_step,steps[1],"שלב 1 קצר מאוד (17 תווים): ""מחממים תנור 180°."""
ex45,span,תורוניה — נוגט ספרדי,medium,short_step,steps[4],"שלב 4 קצר מאוד (14 תווים): ""מוסיפים שקדים."""
ex48,veg,ח׳ובז — לחם ומרוח,medium,short_step,steps[2],"שלב 2 קצר מאוד (19 תווים): ""מגישים עם לחמון חם."""
ex50,des,ח׳מירו — עוגיות שמן,medium,short_step,steps[3],"שלב 3 קצר מאוד (14 תווים): ""אופים 18 דקות."""
fin1,soups,מרק כרישה וגבינה,medium,short_step,steps[2],"שלב 2 קצר מאוד (17 תווים): ""מוסיפים שום ומים."""
fin2,soups,מרק תירס מרוקאי,medium,short_step,steps[1],"שלב 1 קצר מאוד (16 תווים): ""מטגנים בצל ושום."""
fin2,soups,מרק תירס מרוקאי,medium,short_step,steps[3],"שלב 3 קצר מאוד (12 תווים): ""מוסיפים מים."""
fin3,salads,סלט חסה ועגבנייה,medium,short_step,steps[1],"שלב 1 קצר מאוד (19 תווים): ""קוצצים וחותכים הכל."""
fin4,salads,סלט מלפפון ולבן,medium,short_step,steps[1],"שלב 1 קצר מאוד (12 תווים): ""מערבבים הכל."""
fin7,fish,דג עם ורדים ירוקים,medium,short_step,steps[2],"שלב 2 קצר מאוד (17 תווים): ""משרים דג 30 דקות."""
fin8,fish,דג מרוקאי עם כרכום,medium,short_step,steps[4],"שלב 4 קצר מאוד (15 תווים): ""מוסיפים כוסברה."""
fin11,chick,עוף עם שקדים ולמון,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 40 דקות."""
fin12,chick,עוף עם מחמצות,medium,short_step,steps[1],"שלב 1 קצר מאוד (11 תווים): ""צורבים עוף."""
fin12,chick,עוף עם מחמצות,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 35 דקות."""
fin16,des,עוגיות אפרסמון,medium,short_step,steps[1],"שלב 1 קצר מאוד (17 תווים): ""מחממים תנור 170°."""
fin18,span,פוצ׳רוס — קדרה ספרדית,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 60 דקות."""
fin21,soups,מרק גריסים וירקות,medium,short_step,steps[1],"שלב 1 קצר מאוד (11 תווים): ""מטגנים בצל."""
fin21,soups,מרק גריסים וירקות,medium,short_step,steps[3],"שלב 3 קצר מאוד (12 תווים): ""מוסיפים מים."""
fin21,soups,מרק גריסים וירקות,medium,short_step,steps[4],"שלב 4 קצר מאוד (15 תווים): ""מבשלים 45 דקות."""
fin25,meat,כבש עם שעורה,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 80 דקות."""
fin26,chick,עוף עם שומר ולמון,medium,short_step,steps[1],"שלב 1 קצר מאוד (11 תווים): ""צורבים עוף."""
fin26,chick,עוף עם שומר ולמון,medium,short_step,steps[3],"שלב 3 קצר מאוד (16 תווים): ""מוסיפים כוס מים."""
fin26,chick,עוף עם שומר ולמון,medium,short_step,steps[4],"שלב 4 קצר מאוד (15 תווים): ""מבשלים 38 דקות."""
fin28,des,שהד — דבש קנוח,medium,short_step,steps[2],"שלב 2 קצר מאוד (19 תווים): ""מגישים עם לחמון חם."""
fin29,soups,מרק חבושים,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 50 דקות."""
fin30,salads,סלט שרוד — ירקות כבושים,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מקררים 48 שעות."""
sv1,soups,מרק שחלים,medium,short_step,steps[2],"שלב 2 קצר מאוד (19 תווים): ""מוסיפים שחלים ומים."""
sv1,soups,מרק שחלים,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 12 דקות."""
sv2,soups,מרק חמין ירקות,medium,short_step,steps[1],"שלב 1 קצר מאוד (11 תווים): ""מטגנים בצל."""
sv2,soups,מרק חמין ירקות,medium,short_step,steps[3],"שלב 3 קצר מאוד (12 תווים): ""מוסיפים מים."""
sv2,soups,מרק חמין ירקות,medium,short_step,steps[4],"שלב 4 קצר מאוד (15 תווים): ""מבשלים 55 דקות."""
sv4,soups,מרק כוסברה,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 12 דקות."""
sv5,soups,מרק שמן ארגן ושעורה,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 65 דקות."""
sv6,soups,מרק סולת ודבש,medium,short_step,steps[2],"שלב 2 קצר מאוד (15 תווים): ""מחממים מרק עוף."""
sv7,soups,מרק פסטה ועגל,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 35 דקות."""
sv8,soups,מרק ערמונים,medium,short_step,steps[1],"שלב 1 קצר מאוד (16 תווים): ""מטגנים בצל ושום."""
sv8,soups,מרק ערמונים,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 30 דקות."""
sv8,soups,מרק ערמונים,medium,short_step,steps[4],"שלב 4 קצר מאוד (14 תווים): ""טוחנים לחלקות."""
sv9,soups,מרק כרישה ועוף,medium,short_step,steps[1],"שלב 1 קצר מאוד (18 תווים): ""מטגנים כרישה ושום."""
sv9,soups,מרק כרישה ועוף,medium,short_step,steps[2],"שלב 2 קצר מאוד (17 תווים): ""מוסיפים עוף וגזר."""
sv9,soups,מרק כרישה ועוף,medium,short_step,steps[3],"שלב 3 קצר מאוד (12 תווים): ""מוסיפים מים."""
sv10,soups,חסוא — מרק לחם,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 35 דקות."""
slv1,salads,סלט ביצה ועגבנייה,medium,short_step,steps[3],"שלב 3 קצר מאוד (18 תווים): ""מזליפים שמן וחומץ."""
slv2,salads,סלט טחינה ועגבנייה,medium,short_step,steps[1],"שלב 1 קצר מאוד (18 תווים): ""קוצצים עגבניות דק."""
slv4,salads,סלט אבוקדו מרוקאי,medium,short_step,steps[1],"שלב 1 קצר מאוד (17 תווים): ""מועכים אבוקדו גס."""
slv5,salads,סלט שומשום ועגבנייה,medium,short_step,steps[1],"שלב 1 קצר מאוד (15 תווים): ""קוצצים עגבניות."""
slv6,salads,סלט ורדים ופירות,medium,short_step,steps[1],"שלב 1 קצר מאוד (19 תווים): ""מסדרים פירות בצלחת."""
slv6,salads,סלט ורדים ופירות,medium,short_step,steps[2],"שלב 2 קצר מאוד (15 תווים): ""מפזרים עלי ורד."""
slv8,salads,סלט ירקות שורש חמים,medium,short_step,steps[2],"שלב 2 קצר מאוד (14 תווים): ""אופים 30 דקות."""
slv10,salads,סלט כרפס ותפוח,medium,short_step,steps[1],"שלב 1 קצר מאוד (18 תווים): ""חותכים כרפס ותפוח."""
vv4,veg,ירקות ממולאים מרוקאיים,medium,short_step,steps[1],"שלב 1 קצר מאוד (13 תווים): ""מכינים מילוי."""
vv4,veg,ירקות ממולאים מרוקאיים,medium,short_step,steps[3],"שלב 3 קצר מאוד (14 תווים): ""מסדרים בתבנית."""
fv4,fish,דג עם כרוב,medium,short_step,steps[3],"שלב 3 קצר מאוד (19 תווים): ""מניחים דג על הכרוב."""
mv1,meat,עצמות עוף בציר,medium,short_step,steps[1],"שלב 1 קצר מאוד (14 תווים): ""שמים הכל בסיר."""
mv1,meat,עצמות עוף בציר,medium,short_step,steps[4],"שלב 4 קצר מאוד (15 תווים): ""מסננים. שומרים."""
mv2,meat,בשר עם זיתים,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 50 דקות."""
mv3,meat,קציצות בקר עם שומשום,medium,short_step,steps[2],"שלב 2 קצר מאוד (16 תווים): ""מגלגלים בשומשום."""
cv1,chick,עוף עם שזיפים,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 40 דקות."""
cv3,chick,עוף עם תבלין ראס אל-חנות,medium,short_step,steps[2],"שלב 2 קצר מאוד (18 תווים): ""צורבים מכל הצדדים."""
cv3,chick,עוף עם תבלין ראס אל-חנות,medium,short_step,steps[4],"שלב 4 קצר מאוד (15 תווים): ""מבשלים 50 דקות."""
cv5,chick,עוף עם ביצה קשה,medium,short_step,steps[1],"שלב 1 קצר מאוד (11 תווים): ""צורבים עוף."""
cv5,chick,עוף עם ביצה קשה,medium,short_step,steps[3],"שלב 3 קצר מאוד (12 תווים): ""מוסיפים מים."""
cv5,chick,עוף עם ביצה קשה,medium,short_step,steps[4],"שלב 4 קצר מאוד (15 תווים): ""מבשלים 38 דקות."""
hv3,hol,קוסקוס ים,medium,short_step,steps[2],"שלב 2 קצר מאוד (12 תווים): ""מוסיפים מים."""
hv4,hol,פרנה מימונה,medium,short_step,steps[2],"שלב 2 קצר מאוד (14 תווים): ""תפיחה 45 דקות."""
hv5,hol,ראש שנה מרוקאי — שולחן,medium,short_step,steps[2],"שלב 2 קצר מאוד (15 תווים): ""מכינים ראש כבש."""
dv4,des,ריבת ענבים לבנים,medium,short_step,steps[1],"שלב 1 קצר מאוד (14 תווים): ""שמים הכל בסיר."""
dv4,des,ריבת ענבים לבנים,medium,short_step,steps[2],"שלב 2 קצר מאוד (15 תווים): ""מבשלים 50 דקות."""
dv5,des,עוגת אגסים,medium,short_step,steps[1],"שלב 1 קצר מאוד (17 תווים): ""מחממים תנור 170°."""
dv5,des,עוגת אגסים,medium,short_step,steps[4],"שלב 4 קצר מאוד (13 תווים): ""מקפלים אגסים."""
dv5,des,עוגת אגסים,medium,short_step,steps[5],"שלב 5 קצר מאוד (14 תווים): ""אופים 40 דקות."""
spv2,span,קלאמרס — דיונון,medium,short_step,steps[1],"שלב 1 קצר מאוד (16 תווים): ""מטגנים בצל ושום."""
spv2,span,קלאמרס — דיונון,medium,short_step,steps[3],"שלב 3 קצר מאוד (12 תווים): ""מוסיפים דיו."""
spv2,span,קלאמרס — דיונון,medium,short_step,steps[4],"שלב 4 קצר מאוד (15 תווים): ""מבשלים 25 דקות."""
spv3,span,טיירה דה פשקה,medium,short_step,steps[1],"שלב 1 קצר מאוד (17 תווים): ""מחממים תנור 180°."""
spv5,span,ביסקוצ׳ו שקדים,medium,short_step,steps[1],"שלב 1 קצר מאוד (17 תווים): ""מחממים תנור 170°."""
sw1,soups,מרק חרירה כפרית,medium,short_step,steps[4],"שלב 4 קצר מאוד (15 תווים): ""מבשלים 55 דקות."""
sw2,soups,מרק שבת של עדשים ושומשום,medium,short_step,steps[1],"שלב 1 קצר מאוד (16 תווים): ""מטגנים בצל ושום."""
sw2,soups,מרק שבת של עדשים ושומשום,medium,short_step,steps[3],"שלב 3 קצר מאוד (19 תווים): ""מוסיפים עדשים ומים."""
sw3,soups,מרק דלעת וג׳ינג׳ר מסורתי,medium,short_step,steps[1],"שלב 1 קצר מאוד (11 תווים): ""מטגנים בצל."""
sw3,soups,מרק דלעת וג׳ינג׳ר מסורתי,medium,short_step,steps[3],"שלב 3 קצר מאוד (12 תווים): ""מוסיפים מים."""
sw4,soups,מרק אפונה ועוף,medium,short_step,steps[1],"שלב 1 קצר מאוד (16 תווים): ""מטגנים בצל ושום."""
sw4,soups,מרק אפונה ועוף,medium,short_step,steps[3],"שלב 3 קצר מאוד (12 תווים): ""מוסיפים מרק."""
sw4,soups,מרק אפונה ועוף,medium,short_step,steps[4],"שלב 4 קצר מאוד (15 תווים): ""מבשלים 20 דקות."""
sw5,soups,מרק כוסמת מרוקאי,medium,short_step,steps[1],"שלב 1 קצר מאוד (16 תווים): ""מטגנים בצל ושום."""
sw5,soups,מרק כוסמת מרוקאי,medium,short_step,steps[3],"שלב 3 קצר מאוד (12 תווים): ""מוסיפים מים."""
sw5,soups,מרק כוסמת מרוקאי,medium,short_step,steps[4],"שלב 4 קצר מאוד (15 תווים): ""מבשלים 28 דקות."""
fw2,fish,דג עם ירקות שורש,medium,short_step,steps[3],"שלב 3 קצר מאוד (10 תווים): ""מניחים דג."""
fw3,fish,פשטידת טונה מרוקאית,medium,short_step,steps[1],"שלב 1 קצר מאוד (19 תווים): ""מטגנים בצל עד זהוב."""
fw4,fish,דג עם אגסים ירוקים,medium,short_step,steps[3],"שלב 3 קצר מאוד (10 תווים): ""מניחים דג."""
mw2,meat,כבש עם זיתים,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 60 דקות."""
mw3,meat,בשר עם אפרסקים,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 50 דקות."""
mw4,meat,קציצות עם שום קונפי,medium,short_step,steps[2],"שלב 2 קצר מאוד (14 תווים): ""מכינים קציצות."""
mw5,meat,קוזידו מרוקאי,medium,short_step,steps[2],"שלב 2 קצר מאוד (11 תווים): ""מסירים קצף."""
cw1,chick,עוף עם שמיר ולמון,medium,short_step,steps[1],"שלב 1 קצר מאוד (11 תווים): ""צורבים עוף."""
cw1,chick,עוף עם שמיר ולמון,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 40 דקות."""
cw2,chick,עוף סטייל מרוקאי,medium,short_step,steps[1],"שלב 1 קצר מאוד (11 תווים): ""צורבים עוף."""
cw2,chick,עוף סטייל מרוקאי,medium,short_step,steps[3],"שלב 3 קצר מאוד (12 תווים): ""מוסיפים מים."""
cw2,chick,עוף סטייל מרוקאי,medium,short_step,steps[4],"שלב 4 קצר מאוד (15 תווים): ""מבשלים 48 דקות."""
cw3,chick,עוף עם אנשובי ורוזמרין,medium,short_step,steps[1],"שלב 1 קצר מאוד (11 תווים): ""צורבים עוף."""
cw3,chick,עוף עם אנשובי ורוזמרין,medium,short_step,steps[4],"שלב 4 קצר מאוד (15 תווים): ""מבשלים 42 דקות."""
cw4,chick,עוף עם תאנים ואגוזים,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 40 דקות."""
cw5,chick,כנפיים בחמאת לימון,medium,short_step,steps[2],"שלב 2 קצר מאוד (17 תווים): ""מורחים על כנפיים."""
hw1,hol,כבש צלוי מלא — עיד,medium,short_step,steps[2],"שלב 2 קצר מאוד (16 תווים): ""משהים שעה לפחות."""
hw2,hol,בנינו — עוגיות חינה,medium,short_step,steps[3],"שלב 3 קצר מאוד (17 תווים): ""אופים 18–20 דקות."""
hw3,hol,קוסקוס בצל,medium,short_step,steps[4],"שלב 4 קצר מאוד (18 תווים): ""קוסקוס עם בצל מעל."""
hw4,hol,פשטידת שבועות,medium,short_step,steps[1],"שלב 1 קצר מאוד (17 תווים): ""מחממים תנור 170°."""
dw1,des,כדורי שוקולד מרוקאיים,medium,short_step,steps[1],"שלב 1 קצר מאוד (14 תווים): ""ממיסים שוקולד."""
dw2,des,עוגיות לוז — אגוזי לוז,medium,short_step,steps[1],"שלב 1 קצר מאוד (17 תווים): ""מחממים תנור 155°."""
dw2,des,עוגיות לוז — אגוזי לוז,medium,short_step,steps[4],"שלב 4 קצר מאוד (14 תווים): ""אופים 15 דקות."""
dw3,des,ריבת לימון ספרדית,medium,short_step,steps[2],"שלב 2 קצר מאוד (12 תווים): ""טוחנים קלות."""
dw4,des,פנה קוטה מרוקאית,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""יוצקים לתבניות."""
dw4,des,פנה קוטה מרוקאית,medium,short_step,steps[4],"שלב 4 קצר מאוד (14 תווים): ""מקררים 4 שעות."""
dw5,des,ענבים מקורמלים,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מניחים להתייצב."""
spw4,span,סופריטו בסיסי,medium,short_step,steps[2],"שלב 2 קצר מאוד (13 תווים): ""מוסיפים פלפל."""
spw5,span,סאינה — ירקות חמוצים ספרדיים,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מצננים 48 שעות."""
saxx1,soups,מרק שום קלוי,medium,short_step,steps[3],"שלב 3 קצר מאוד (16 תווים): ""מוסיפים מרק עוף."""
saxx2,soups,מרק כוסברה וביצה,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 10 דקות."""
saxx3,soups,מרק פריקה עם כבש,medium,short_step,steps[5],"שלב 5 קצר מאוד (15 תווים): ""מוסיפים כוסברה."""
saxx4,soups,מרק שעועית שחורה מרוקאי,medium,short_step,steps[1],"שלב 1 קצר מאוד (16 תווים): ""מטגנים בצל ושום."""
saxx4,soups,מרק שעועית שחורה מרוקאי,medium,short_step,steps[5],"שלב 5 קצר מאוד (14 תווים): ""מוסיפים לימון."""
saxx5,soups,מרק לוביא,medium,short_step,steps[1],"שלב 1 קצר מאוד (16 תווים): ""מטגנים בצל ושום."""
saxx5,soups,מרק לוביא,medium,short_step,steps[3],"שלב 3 קצר מאוד (12 תווים): ""מוסיפים מים."""
vef9,veg,ממולאי ריקוטה ותרד,medium,short_step,steps[1],"שלב 1 קצר מאוד (17 תווים): ""מחממים תנור 180°."""
vef9,veg,ממולאי ריקוטה ותרד,medium,short_step,steps[4],"שלב 4 קצר מאוד (14 תווים): ""אופים 30 דקות."""
vef11,veg,זיתים מרוקאיים תבלינים,medium,short_step,steps[1],"שלב 1 קצר מאוד (19 תווים): ""מערבבים הכל בצנצנת."""
vef12,veg,שעועית ירוקה עם עגבנייה,medium,short_step,steps[1],"שלב 1 קצר מאוד (11 תווים): ""מטגנים שום."""
vef12,veg,שעועית ירוקה עם עגבנייה,medium,short_step,steps[4],"שלב 4 קצר מאוד (15 תווים): ""מבשלים 20 דקות."""
fif7,fish,חריימה ירוקה,medium,short_step,steps[4],"שלב 4 קצר מאוד (15 תווים): ""מבשלים 15 דקות."""
fif8,fish,דג בחלב שקדים,medium,short_step,steps[3],"שלב 3 קצר מאוד (10 תווים): ""מניחים דג."""
fif9,fish,דג אפוי עם פיסטוק,medium,short_step,steps[1],"שלב 1 קצר מאוד (17 תווים): ""מחממים תנור 200°."""
fif10,fish,דג עם רוטב חרוב,medium,short_step,steps[2],"שלב 2 קצר מאוד (18 תווים): ""מוסיפים כמון ומים."""
fif10,fish,דג עם רוטב חרוב,medium,short_step,steps[3],"שלב 3 קצר מאוד (10 תווים): ""מניחים דג."""
fif10,fish,דג עם רוטב חרוב,medium,short_step,steps[4],"שלב 4 קצר מאוד (15 תווים): ""מבשלים 15 דקות."""
mef6,meat,שיפוד בשר על גריל,medium,short_step,steps[2],"שלב 2 קצר מאוד (19 תווים): ""מגלגלים על שיפודים."""
mef7,meat,כבש מבושל עם חרמולה,medium,short_step,steps[3],"שלב 3 קצר מאוד (12 תווים): ""מוסיפים מים."""
mef7,meat,כבש מבושל עם חרמולה,medium,short_step,steps[4],"שלב 4 קצר מאוד (15 תווים): ""מבשלים 65 דקות."""
mef8,meat,בשר עם תמרים ושקדים,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 55 דקות."""
mef8,meat,בשר עם תמרים ושקדים,medium,short_step,steps[5],"שלב 5 קצר מאוד (13 תווים): ""מפזרים שקדים."""
mef10,meat,כבד עגל עם שרי,medium,short_step,steps[4],"שלב 4 קצר מאוד (17 תווים): ""מפזרים פטרוזיליה."""
chfx1,chick,עוף עם שום קלוי ולמון,medium,short_step,steps[1],"שלב 1 קצר מאוד (11 תווים): ""צורבים עוף."""
chfx1,chick,עוף עם שום קלוי ולמון,medium,short_step,steps[3],"שלב 3 קצר מאוד (12 תווים): ""מוסיפים מים."""
chfx2,chick,עוף עם גרגרי חרדל,medium,short_step,steps[1],"שלב 1 קצר מאוד (11 תווים): ""צורבים עוף."""
chfx2,chick,עוף עם גרגרי חרדל,medium,short_step,steps[2],"שלב 2 קצר מאוד (18 תווים): ""מוסיפים שום וחרדל."""
chfx2,chick,עוף עם גרגרי חרדל,medium,short_step,steps[3],"שלב 3 קצר מאוד (17 תווים): ""מוסיפים יין ומים."""
chfx3,chick,עוף עם ענבי יין שחורים,medium,short_step,steps[1],"שלב 1 קצר מאוד (11 תווים): ""צורבים עוף."""
chfx3,chick,עוף עם ענבי יין שחורים,medium,short_step,steps[3],"שלב 3 קצר מאוד (15 תווים): ""מבשלים 38 דקות."""
